"age_sex_lexSet","measurement.no","preSeg","dur","id","word","fit","se.fit"
"Young.Male.hole",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",669.398150554709,15.0714781450393
"Old.Female.holey",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",586.749482590666,19.2273267454935
"Young.Female.holey",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",613.412694536687,8.33241215684824
"Young.Male.holey",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",641.742778832187,16.1137639293403
"Old.Female.holy",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",581.314900288612,19.5969701127549
"Young.Female.holy",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",613.836716913771,9.04901966275483
"Young.Male.holy",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",637.980156752776,16.72585326536
"Old.Female.hole",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",614.639179105876,17.6426179638527
"Young.Female.hole",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",626.378859861235,6.04500849321839
"Old.Male.hole",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",696.575215552308,23.4892942702352
"Young.Male.hole",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",665.798834027786,14.5967997740433
"Old.Female.holey",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",583.991923349326,18.615051956301
"Young.Female.holey",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",609.928841805198,8.16139946742405
"Young.Male.holey",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",636.22870881098,15.65123200507
"Old.Female.holy",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",578.302849500342,19.0138244673004
"Young.Female.holy",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",610.857688128101,8.85379455554057
"Young.Male.holy",26.530612244898,"none",0.154291666666667,"017_FY","WHOLE",632.71990242679,16.2770859813695
"Old.Female.hole",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",611.855650581327,17.0919768124612
"Young.Female.hole",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",623.832645192006,5.92904615317619
"Old.Male.hole",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",694.231070465367,22.7787228191805
"Young.Male.hole",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",661.90287576556,14.1521693571878
"Old.Female.holey",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",580.937726174542,18.039587995
"Young.Female.holey",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",606.187027940677,8.02585347283566
"Young.Male.holey",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",630.297472648756,15.2269778999479
"Old.Female.holy",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",575.010892091337,18.4724162881311
"Young.Female.holy",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",607.582021171091,8.69457746076757
"Young.Male.holy",28.5714285714286,"none",0.154291666666667,"017_FY","WHOLE",627.149685678202,15.8689436083768
"Old.Female.hole",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",608.766280470124,16.5714460285752
"Young.Female.hole",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",620.979802076033,5.82572311000051
"Old.Male.hole",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",691.563773950827,22.1108991164677
"Young.Male.hole",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",657.701072210232,13.7330360778929
"Old.Female.holey",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",577.577688061983,17.4987071788885
"Young.Female.holey",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",602.184785622917,7.91036808364315
"Young.Male.holey",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",623.952866963495,14.8320475142783
"Old.Female.holy",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",571.431283640607,17.9696593213292
"Young.Female.holy",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",604.000512797008,8.56140090773832
"Young.Male.holy",30.6122448979592,"none",0.154291666666667,"017_FY","WHOLE",621.274237853647,15.4932432561652
"Old.Female.hole",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",605.385628906372,16.079883368161
"Young.Female.hole",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",617.834416529915,5.72445248461856
"Old.Male.hole",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",688.585401822579,21.4851639364089
"Young.Male.hole",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",653.207983295559,13.3368973710207
"Old.Female.holey",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",573.926369335446,16.9918637650623
"Young.Female.holey",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",597.943814884782,7.80516219355562
"Young.Male.holey",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",617.229008040409,14.4612516272735
"Old.Female.holy",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",567.579671048906,17.50424890144
"Young.Female.holy",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",600.127723101244,8.44775294592793
"Young.Male.holy",32.6530612244898,"none",0.154291666666667,"017_FY","WHOLE",615.123795045621,15.1453728684635
"Old.Female.hole",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",601.768616922853,15.6239065118659
"Young.Female.hole",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",614.450875482568,5.63643859564853
"Old.Male.hole",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",685.348986041358,20.907719436886
"Young.Male.hole",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",648.478530087051,12.9705345192494
"Old.Female.holey",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",570.038691173452,16.5258611464164
"Young.Female.holey",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",593.526861464177,7.72135396173773
"Young.Male.holey",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",610.211486469316,14.1242035971635
"Old.Female.holy",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",563.511431495082,17.0825404120182
"Young.Female.holy",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",596.018573055954,8.36168221258287
"Young.Male.holy",34.6938775510204,"none",0.154291666666667,"017_FY","WHOLE",608.771906025281,14.8341550955345
"Old.Female.hole",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",597.97405308239,15.2114600754311
"Young.Female.hole",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",610.887447582354,5.57552349645997
"Old.Male.hole",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",681.911503756827,20.3856526569585
"Young.Male.hole",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",643.571521202835,12.6422417132433
"Old.Female.holey",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",565.973462280312,16.1087240579065
"Young.Female.holey",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",589.000624963023,7.67107880651696
"Young.Male.holey",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",602.990856873385,13.831225476846
"Old.Female.holy",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",559.285768602778,16.7118738977343
"Young.Female.holy",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",591.731871161212,8.31272419162963
"Young.Male.holy",36.734693877551,"none",0.154291666666667,"017_FY","WHOLE",602.296293018858,14.5689814470507
"Old.Female.hole",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",594.060731608841,14.8471277880909
"Young.Female.hole",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",607.20238713867,5.5452724768007
"Old.Male.hole",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",678.329917779686,19.9229423241548
"Young.Male.hole",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",638.545750922074,12.3561988659127
"Old.Female.holey",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",561.78947702137,15.7452378341237
"Young.Female.holey",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",584.431790644273,7.6558804696647
"Young.Male.holey",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",595.657659536824,13.5850745253283
"Old.Female.holy",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",554.961871656669,16.3959920824269
"Young.Female.holy",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",587.326411578126,8.30323961590482
"Young.Male.holy",38.7755102040816,"none",0.154291666666667,"017_FY","WHOLE",595.774663913618,14.3523493335217
"Old.Female.hole",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",590.086885976187,14.5306276078675
"Young.Female.hole",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",603.453386964981,5.5359593096774
"Old.Male.hole",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",674.660651174093,19.5193740794488
"Young.Male.hole",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",633.459452777628,12.1107163211638
"Old.Female.holey",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",557.544969010612,15.4355202127261
"Young.Female.holey",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",579.886441106374,7.66519186649988
"Young.Male.holey",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",588.301729917798,13.3797004069051
"Old.Female.holy",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",550.598360277128,16.1337655146742
"Young.Female.holy",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",582.860427719063,8.32655445982086
"Young.Male.holy",40.8163265306122,"none",0.154291666666667,"017_FY","WHOLE",589.284006460335,14.1787418693552
"Old.Female.hole",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",586.088959797371,14.2633831030655
"Young.Female.hole",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",599.676321010782,5.54322585068498
"Old.Male.hole",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",670.939153647883,19.1764784627923
"Young.Male.hole",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",628.349070580198,11.9061913809671
"Old.Female.holey",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",553.276381943514,15.1812079968066
"Young.Female.holey",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",575.407239655568,7.69460075414419
"Young.Male.holey",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",580.985512652605,13.2137512085779
"Old.Female.holy",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",546.231717675153,15.9257959331774
"Young.Female.holy",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",578.370363179529,8.37939564001459
"Young.Male.holy",42.8571428571429,"none",0.154291666666667,"017_FY","WHOLE",582.873322394139,14.0467462562334
"Old.Female.hole",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",582.075090885152,14.0512971344307
"Young.Female.hole",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",595.878719749557,5.57499068661356
"Old.Male.hole",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",667.173629777209,18.8999823311209
"Young.Male.hole",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",623.222742520718,11.748459862253
"Old.Female.holey",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",548.991853640704,14.9880207233367
"Young.Female.holey",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",571.006427109188,7.75226412217267
"Young.Male.holey",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",573.735870731135,13.0959206246755
"Old.Female.holy",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",541.869671083009,15.7770821991173
"Young.Female.holy",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",573.864355812227,8.46633962259255
"Young.Male.holy",44.8979591836735,"none",0.154291666666667,"017_FY","WHOLE",576.555258625982,13.9637271999077
"Old.Female.hole",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",578.051525328016,13.8969798185274
"Young.Female.hole",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",592.066219412576,5.63117700188168
"Old.Male.hole",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",663.370463300219,18.6928440577266
"Young.Male.hole",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",618.086715077908,11.6395237942129
"Old.Female.holey",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",544.69763019355,14.8584219299849
"Young.Female.holey",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",566.694211098428,7.83929030051961
"Young.Male.holey",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",566.57728916196,13.0298449135445
"Old.Female.holy",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",537.518025922501,15.6893804089961
"Young.Female.holy",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",569.348651749426,8.58648557821354
"Young.Male.holy",46.9387755102041,"none",0.154291666666667,"017_FY","WHOLE",570.340032412726,13.9323130945775
"Old.Female.hole",48.9795918367347,"none",0.154291666666667,"017_FY","WHOLE",574.024509214451,13.7974078451831
"Young.Female.hole",48.9795918367347,"none",0.154291666666667,"017_FY","WHOLE",588.244456231114,5.69908492483356
"Old.Male.hole",48.9795918367347,"none",0.154291666666667,"017_FY","WHOLE",659.536037955056,18.5531556505327
"Young.Male.hole",48.9795918367347,"none",0.154291666666667,"017_FY","WHOLE",612.947234730486,11.5748460469109
"Old.Female.holey",48.9795918367347,"none",0.154291666666667,"017_FY","WHOLE",540.39995769342,14.7894544506661
"Young.Female.holey",48.9795918367347,"none",0.154291666666667,"017_FY","WHOLE",562.480799254481,7.94517052118442
"Young.Male.holey",48.9795918367347,"none",0.154291666666667,"017_FY","WHOLE",559.534252953649,13.0096930359702
"Old.Female.holy",48.9795918367347,"none",0.154291666666667,"017_FY","WHOLE",533.182587615431,15.6590622856524
